date,province,new_cases,new_deaths,new_recoveries,new_hospitalizations,total_cases,total_deaths,total_recoveries,total_hospitalizations
2021-02-25,Kalimantan Barat,32,0,27,5,4535,4121,31,383
2021-02-26,Kalimantan Barat,39,0,22,17,4574,4143,31,400
2021-02-27,Kalimantan Barat,27,0,25,2,4601,4168,31,402
2021-02-28,Kalimantan Barat,39,0,27,12,4640,4195,31,414
2021-03-01,Kalimantan Barat,0,0,0,0,4640,4195,31,414
2021-03-02,Kalimantan Barat,22,0,25,-3,4662,4220,31,411
2021-03-03,Kalimantan Barat,34,0,42,-8,4696,4262,31,403
2021-03-04,Kalimantan Barat,41,0,21,20,4737,4283,31,423
2021-03-05,Kalimantan Barat,29,0,30,-1,4766,4313,31,422
2021-03-06,Kalimantan Barat,73,0,26,47,4839,4339,31,469
2021-03-07,Kalimantan Barat,67,0,20,47,4906,4359,31,516
2021-03-08,Kalimantan Barat,0,0,0,0,4906,4359,31,516
2021-03-09,Kalimantan Barat,50,0,44,6,4956,4403,31,522
2021-03-10,Kalimantan Barat,43,0,24,19,4999,4427,31,541
2021-03-11,Kalimantan Barat,42,0,24,18,5041,4451,31,559
2021-03-12,Kalimantan Barat,23,0,32,-9,5064,4483,31,550
2021-03-13,Kalimantan Barat,84,0,27,57,5148,4510,31,607
2021-03-14,Kalimantan Barat,97,0,49,48,5245,4559,31,655
2021-03-15,Kalimantan Barat,0,0,0,0,5245,4559,31,655
2021-03-16,Kalimantan Barat,82,0,34,48,5327,4593,31,703
2021-03-17,Kalimantan Barat,79,0,31,48,5406,4624,31,751
2021-03-18,Kalimantan Barat,51,0,46,5,5457,4670,31,756
2021-03-19,Kalimantan Barat,30,0,58,-28,5487,4728,31,728
2021-03-20,Kalimantan Barat,40,1,64,-25,5527,4792,32,703
2021-03-21,Kalimantan Barat,39,0,53,-14,5566,4845,32,689
2021-03-22,Kalimantan Barat,0,0,0,0,5566,4845,32,689
2021-03-23,Kalimantan Barat,39,0,53,-14,5605,4898,32,675
2021-03-24,Kalimantan Barat,42,0,69,-27,5647,4967,32,648
2021-03-25,Kalimantan Barat,32,0,43,-11,5679,5010,32,637
2021-03-26,Kalimantan Barat,54,0,49,5,5733,5059,32,642
2021-03-27,Kalimantan Barat,66,0,51,15,5799,5110,32,657
2021-03-28,Kalimantan Barat,10,0,63,-53,5809,5173,32,604
2021-03-29,Kalimantan Barat,0,0,0,0,5809,5173,32,604
2021-03-30,Kalimantan Barat,40,0,57,-17,5849,5230,32,587
2021-03-31,Kalimantan Barat,53,0,62,-9,5902,5292,32,578
2021-04-01,Kalimantan Barat,39,0,46,-7,5941,5338,32,571
2021-04-02,Kalimantan Barat,53,0,55,-2,5994,5393,32,569
2021-04-03,Kalimantan Barat,49,0,67,-18,6043,5460,32,551
2021-04-04,Kalimantan Barat,48,0,50,-2,6091,5510,32,549
2021-04-05,Kalimantan Barat,0,0,0,0,6091,5510,32,549
2021-04-06,Kalimantan Barat,36,0,47,-11,6127,5557,32,538
2021-04-07,Kalimantan Barat,40,0,55,-15,6167,5612,32,523
2021-04-08,Kalimantan Barat,44,0,51,-7,6211,5663,32,516
2021-04-09,Kalimantan Barat,77,0,44,33,6288,5707,32,549
2021-04-10,Kalimantan Barat,73,0,45,28,6361,5752,32,577
2021-04-11,Kalimantan Barat,52,0,43,9,6413,5795,32,586
2021-04-12,Kalimantan Barat,0,0,0,0,6413,5795,32,586
2021-04-13,Kalimantan Barat,80,0,49,31,6493,5844,32,617
2021-04-14,Kalimantan Barat,92,1,56,35,6585,5900,33,652
2021-04-15,Kalimantan Barat,88,0,51,37,6673,5951,33,689
2021-04-16,Kalimantan Barat,98,0,45,53,6771,5996,33,742
2021-04-17,Kalimantan Barat,97,2,46,49,6868,6042,35,791
2021-04-18,Kalimantan Barat,78,0,42,36,6946,6084,35,827
2021-04-19,Kalimantan Barat,0,0,0,0,6946,6084,35,827
2021-04-20,Kalimantan Barat,77,0,59,18,7023,6143,35,845
2021-04-21,Kalimantan Barat,98,3,60,35,7121,6203,38,880
2021-04-22,Kalimantan Barat,99,2,50,47,7220,6253,40,927
2021-04-23,Kalimantan Barat,92,0,61,31,7312,6314,40,958
2021-04-24,Kalimantan Barat,96,0,76,20,7408,6390,40,978
2021-04-25,Kalimantan Barat,39,0,80,-41,7447,6470,40,937
2021-04-26,Kalimantan Barat,0,1,0,-1,7447,6470,41,936
2021-04-27,Kalimantan Barat,56,0,77,-21,7503,6547,41,915
2021-04-28,Kalimantan Barat,63,0,59,4,7566,6606,41,919
2021-04-29,Kalimantan Barat,99,1,83,15,7665,6689,42,934
2021-04-30,Kalimantan Barat,73,0,70,3,7738,6759,42,937
2021-05-01,Kalimantan Barat,98,0,68,30,7836,6827,42,967
2021-05-02,Kalimantan Barat,95,1,73,21,7931,6900,43,988
2021-05-03,Kalimantan Barat,0,1,0,-1,7931,6900,44,987
2021-05-04,Kalimantan Barat,117,0,99,18,8048,6999,44,1005
2021-05-05,Kalimantan Barat,116,4,100,12,8164,7099,48,1017
2021-05-06,Kalimantan Barat,120,5,89,26,8284,7188,53,1043
2021-05-07,Kalimantan Barat,133,0,95,38,8417,7283,53,1081
2021-05-08,Kalimantan Barat,74,0,49,25,8491,7332,53,1106
2021-05-09,Kalimantan Barat,124,2,121,1,8615,7453,55,1107
2021-05-10,Kalimantan Barat,65,2,87,-24,8680,7540,57,1083
2021-05-11,Kalimantan Barat,88,0,119,-31,8768,7659,57,1052
2021-05-12,Kalimantan Barat,138,3,62,73,8906,7721,60,1125
2021-05-13,Kalimantan Barat,103,3,245,-145,9009,7966,63,980
2021-05-14,Kalimantan Barat,107,1,157,-51,9116,8123,64,929
2021-05-15,Kalimantan Barat,67,0,174,-107,9183,8297,64,822
2021-05-16,Kalimantan Barat,97,1,17,79,9280,8314,65,901
2021-05-17,Kalimantan Barat,72,3,161,-92,9352,8475,68,809
2021-05-18,Kalimantan Barat,133,1,75,57,9485,8550,69,866
2021-05-19,Kalimantan Barat,117,0,214,-97,9602,8764,69,769
2021-05-20,Kalimantan Barat,128,0,42,86,9730,8806,69,855
2021-05-21,Kalimantan Barat,117,0,162,-45,9847,8968,69,810
2021-05-22,Kalimantan Barat,84,8,64,12,9931,9032,77,822
2021-05-23,Kalimantan Barat,118,2,109,7,10049,9141,79,829
2021-05-24,Kalimantan Barat,83,1,98,-16,10132,9239,80,813
2021-05-25,Kalimantan Barat,114,0,37,77,10246,9276,80,890
2021-05-26,Kalimantan Barat,121,3,100,18,10367,9376,83,908
2021-05-27,Kalimantan Barat,119,1,40,78,10486,9416,84,986
2021-05-28,Kalimantan Barat,98,2,192,-96,10584,9608,86,890
2021-05-29,Kalimantan Barat,99,1,111,-13,10683,9719,87,877
2021-05-30,Kalimantan Barat,133,2,62,69,10816,9781,89,946
2021-05-31,Kalimantan Barat,38,3,146,-111,10854,9927,92,835
2021-06-01,Kalimantan Barat,108,0,103,5,10962,10030,92,840
2021-06-02,Kalimantan Barat,105,2,164,-61,11067,10194,94,779
2021-06-03,Kalimantan Barat,86,5,93,-12,11153,10287,99,767
2021-06-04,Kalimantan Barat,123,2,7,114,11276,10294,101,881
2021-06-05,Kalimantan Barat,124,3,270,-149,11400,10564,104,732
2021-06-06,Kalimantan Barat,104,0,0,104,11504,10564,104,836
2021-06-07,Kalimantan Barat,0,0,0,0,11504,10564,104,836
2021-06-08,Kalimantan Barat,95,0,102,-7,11599,10666,104,829
2021-06-09,Kalimantan Barat,158,0,7,151,11757,10673,104,980
2021-06-10,Kalimantan Barat,149,8,124,17,11906,10797,112,997
2021-06-11,Kalimantan Barat,144,0,0,144,12050,10797,112,1141
2021-06-12,Kalimantan Barat,146,2,378,-234,12196,11175,114,907
2021-06-13,Kalimantan Barat,136,0,0,136,12332,11175,114,1043
2021-06-14,Kalimantan Barat,0,0,193,-193,12332,11368,114,850
2021-06-15,Kalimantan Barat,114,0,0,114,12446,11368,114,964
2021-06-16,Kalimantan Barat,121,0,238,-117,12567,11606,114,847
2021-06-17,Kalimantan Barat,144,0,0,144,12711,11606,114,991
2021-06-18,Kalimantan Barat,140,10,0,130,12851,11606,124,1121
2021-06-19,Kalimantan Barat,147,1,296,-150,12998,11902,125,971
2021-06-20,Kalimantan Barat,147,0,0,147,13145,11902,125,1118
2021-06-21,Kalimantan Barat,97,29,147,-79,13242,12049,154,1039
2021-06-22,Kalimantan Barat,125,14,117,-6,13367,12166,168,1033
2021-06-23,Kalimantan Barat,155,0,83,72,13522,12249,168,1105
2021-06-24,Kalimantan Barat,189,32,208,-51,13711,12457,200,1054
2021-06-25,Kalimantan Barat,147,14,153,-20,13858,12610,214,1034
2021-06-26,Kalimantan Barat,129,16,0,113,13987,12610,230,1147
2021-06-27,Kalimantan Barat,146,14,252,-120,14133,12862,244,1027
2021-06-28,Kalimantan Barat,125,15,0,110,14258,12862,259,1137
2021-06-29,Kalimantan Barat,219,5,239,-25,14477,13101,264,1112
2021-06-30,Kalimantan Barat,192,0,123,69,14669,13224,264,1181
2021-07-01,Kalimantan Barat,191,3,121,67,14860,13345,267,1248
2021-07-02,Kalimantan Barat,199,25,137,37,15059,13482,292,1285
2021-07-03,Kalimantan Barat,336,1,137,198,15395,13619,293,1483
2021-07-04,Kalimantan Barat,190,24,17,149,15585,13636,317,1632
2021-07-05,Kalimantan Barat,101,50,205,-154,15686,13841,367,1478
2021-07-06,Kalimantan Barat,259,26,122,111,15945,13963,393,1589
2021-07-07,Kalimantan Barat,282,11,108,163,16227,14071,404,1752
2021-07-08,Kalimantan Barat,288,7,156,125,16515,14227,411,1877
2021-07-09,Kalimantan Barat,296,0,143,153,16811,14370,411,2030
2021-07-10,Kalimantan Barat,298,1,0,297,17109,14370,412,2327
2021-07-11,Kalimantan Barat,241,6,269,-34,17350,14639,418,2293
2021-07-12,Kalimantan Barat,247,24,125,98,17597,14764,442,2391
2021-07-13,Kalimantan Barat,746,13,148,585,18343,14912,455,2976
2021-07-14,Kalimantan Barat,779,2,0,777,19122,14912,457,3753
2021-07-15,Kalimantan Barat,585,0,392,193,19707,15304,457,3946
2021-07-16,Kalimantan Barat,573,0,218,355,20280,15522,457,4301
2021-07-17,Kalimantan Barat,511,14,0,497,20791,15522,471,4798
2021-07-18,Kalimantan Barat,358,4,462,-108,21149,15984,475,4690
2021-07-19,Kalimantan Barat,130,1,0,129,21279,15984,476,4819
2021-07-20,Kalimantan Barat,403,13,430,-40,21682,16414,489,4779
2021-07-21,Kalimantan Barat,186,5,0,181,21868,16414,494,4960
2021-07-22,Kalimantan Barat,475,10,471,-6,22343,16885,504,4954
2021-07-23,Kalimantan Barat,422,14,0,408,22765,16885,518,5362
2021-07-24,Kalimantan Barat,287,9,606,-328,23052,17491,527,5034
2021-07-25,Kalimantan Barat,364,9,423,-68,23416,17914,536,4966
2021-07-26,Kalimantan Barat,132,11,342,-221,23548,18256,547,4745
2021-07-27,Kalimantan Barat,427,14,441,-28,23975,18697,561,4717
2021-07-28,Kalimantan Barat,487,4,418,65,24462,19115,565,4782
2021-07-29,Kalimantan Barat,397,1,367,29,24859,19482,566,4811
2021-07-30,Kalimantan Barat,431,12,360,59,25290,19842,578,4870
2021-07-31,Kalimantan Barat,456,20,315,121,25746,20157,598,4991
2021-08-01,Kalimantan Barat,569,9,511,49,26315,20668,607,5040
2020-03-30,Kalimantan Selatan,5,0,0,5,5,0,0,5
2020-03-31,Kalimantan Selatan,2,0,0,2,7,0,0,7
2020-04-01,Kalimantan Selatan,0,0,0,0,7,0,0,7
2020-04-02,Kalimantan Selatan,0,0,0,0,7,0,0,7
2020-04-03,Kalimantan Selatan,0,0,0,0,7,0,0,7
2020-04-04,Kalimantan Selatan,0,0,0,0,7,0,0,7
2020-04-05,Kalimantan Selatan,8,1,0,7,15,0,1,14
2020-04-06,Kalimantan Selatan,2,0,0,2,17,0,1,16
2020-04-07,Kalimantan Selatan,0,2,0,-2,17,0,3,14
2020-04-08,Kalimantan Selatan,4,0,1,3,21,1,3,17
2020-04-09,Kalimantan Selatan,0,1,2,-3,21,3,4,14
2020-04-10,Kalimantan Selatan,7,0,0,7,28,3,4,21
2020-04-11,Kalimantan Selatan,0,1,0,-1,28,3,5,20
2020-04-12,Kalimantan Selatan,5,0,0,5,33,3,5,25
2020-04-13,Kalimantan Selatan,1,0,1,0,34,4,5,25
2020-04-14,Kalimantan Selatan,3,2,0,1,37,4,7,26
2020-04-15,Kalimantan Selatan,12,0,1,11,49,5,7,37
2020-04-16,Kalimantan Selatan,9,0,4,5,58,9,7,42
2020-04-17,Kalimantan Selatan,15,0,0,15,73,9,7,57
2020-04-18,Kalimantan Selatan,18,0,1,17,91,10,7,74
2020-04-19,Kalimantan Selatan,4,0,0,4,95,10,7,78
2020-04-20,Kalimantan Selatan,0,0,0,0,95,10,7,78
2020-04-21,Kalimantan Selatan,2,0,1,1,97,11,7,79
2020-04-22,Kalimantan Selatan,10,0,0,10,107,11,7,89
2020-04-23,Kalimantan Selatan,7,1,0,6,114,11,8,95
2020-04-24,Kalimantan Selatan,18,0,0,18,132,11,8,113
2020-04-25,Kalimantan Selatan,14,0,4,10,146,15,8,123
2020-04-26,Kalimantan Selatan,0,0,1,-1,146,16,8,122
2020-04-27,Kalimantan Selatan,4,0,0,4,150,16,8,126
2020-04-28,Kalimantan Selatan,0,1,4,-5,150,20,9,121
2020-04-29,Kalimantan Selatan,7,0,0,7,157,20,9,128
2020-04-30,Kalimantan Selatan,13,0,0,13,170,20,9,141
2020-05-01,Kalimantan Selatan,9,0,4,5,179,24,9,146
2020-05-02,Kalimantan Selatan,0,0,0,0,179,24,9,146
2020-05-03,Kalimantan Selatan,16,0,0,16,195,24,9,162
2020-05-04,Kalimantan Selatan,3,0,0,3,198,24,9,165
2020-05-05,Kalimantan Selatan,14,0,0,14,212,24,9,179
2020-05-06,Kalimantan Selatan,13,0,0,13,225,24,9,192
2020-05-07,Kalimantan Selatan,13,0,0,13,238,24,9,205
2020-05-08,Kalimantan Selatan,8,0,0,8,246,24,9,213
2020-05-09,Kalimantan Selatan,7,0,0,7,253,24,9,220
2020-05-10,Kalimantan Selatan,7,0,0,7,260,24,9,227
2020-05-11,Kalimantan Selatan,0,0,0,0,260,24,9,227
2020-05-12,Kalimantan Selatan,14,0,0,14,274,24,9,241
2020-05-13,Kalimantan Selatan,13,0,0,13,287,24,9,254
2020-05-14,Kalimantan Selatan,2,0,0,2,289,24,9,256
2020-05-15,Kalimantan Selatan,67,27,0,40,356,24,36,296
2020-05-16,Kalimantan Selatan,7,0,50,-43,363,74,36,253
2020-05-17,Kalimantan Selatan,2,8,0,-6,365,74,44,247
2020-05-18,Kalimantan Selatan,71,2,0,69,436,74,46,316
2020-05-19,Kalimantan Selatan,46,5,3,38,482,77,51,354
2020-05-20,Kalimantan Selatan,59,4,0,55,541,77,55,409
2020-05-21,Kalimantan Selatan,8,4,1,3,549,78,59,412
2020-05-22,Kalimantan Selatan,21,0,0,21,570,78,59,433
2020-05-23,Kalimantan Selatan,18,2,0,16,588,78,61,449
2020-05-24,Kalimantan Selatan,9,2,3,4,597,81,63,453
2020-05-25,Kalimantan Selatan,3,2,0,1,600,81,65,454
2020-05-26,Kalimantan Selatan,28,8,0,20,628,81,73,474
2020-05-27,Kalimantan Selatan,73,0,0,73,701,81,73,547
2020-05-28,Kalimantan Selatan,114,1,2,111,815,83,74,658
2020-05-29,Kalimantan Selatan,73,5,15,53,888,98,79,711
2020-05-30,Kalimantan Selatan,3,0,2,1,891,100,79,712
2020-05-31,Kalimantan Selatan,26,6,0,20,917,100,85,732
2020-06-01,Kalimantan Selatan,29,1,0,28,946,100,86,760
2020-06-02,Kalimantan Selatan,21,3,2,16,967,102,89,776
2020-06-03,Kalimantan Selatan,64,3,0,61,1031,102,92,837
2020-06-04,Kalimantan Selatan,109,0,3,106,1140,105,92,943
2020-06-05,Kalimantan Selatan,71,2,0,69,1211,105,94,1012
2020-06-06,Kalimantan Selatan,33,2,4,27,1244,109,96,1039
2020-06-07,Kalimantan Selatan,38,3,0,35,1282,109,99,1074
2020-06-08,Kalimantan Selatan,62,0,9,53,1344,118,99,1127
2020-06-09,Kalimantan Selatan,91,8,1,82,1435,119,107,1209
2020-06-10,Kalimantan Selatan,127,4,10,113,1562,129,111,1322
2020-06-11,Kalimantan Selatan,70,4,36,30,1632,165,115,1352
2020-06-12,Kalimantan Selatan,60,3,15,42,1692,180,118,1394
2020-06-13,Kalimantan Selatan,123,6,22,95,1815,202,124,1489
2020-06-14,Kalimantan Selatan,70,6,29,35,1885,231,130,1524
2020-06-15,Kalimantan Selatan,66,4,16,46,1951,247,134,1570
2020-06-16,Kalimantan Selatan,169,6,6,157,2120,253,140,1727
2020-06-17,Kalimantan Selatan,87,9,79,-1,2207,332,149,1726
2020-06-18,Kalimantan Selatan,118,2,14,102,2325,346,151,1828
2020-06-19,Kalimantan Selatan,66,3,14,49,2391,360,154,1877
2020-06-20,Kalimantan Selatan,84,10,25,49,2475,385,164,1926
2020-06-21,Kalimantan Selatan,94,2,10,82,2569,395,166,2008
2020-06-22,Kalimantan Selatan,89,0,10,79,2658,405,166,2087
2020-06-23,Kalimantan Selatan,27,1,28,-2,2685,433,167,2085
2020-06-24,Kalimantan Selatan,90,7,15,68,2775,448,174,2153
2020-06-25,Kalimantan Selatan,59,3,86,-30,2834,534,177,2123
2020-06-26,Kalimantan Selatan,41,0,15,26,2875,549,177,2149
2020-06-27,Kalimantan Selatan,54,4,94,-44,2929,643,181,2105
2020-06-28,Kalimantan Selatan,73,4,80,-11,3002,723,185,2094
2020-06-29,Kalimantan Selatan,38,3,5,30,3040,728,188,2124
2020-06-30,Kalimantan Selatan,108,1,38,69,3148,766,189,2193
2020-07-01,Kalimantan Selatan,75,0,23,52,3223,789,189,2245
2020-07-02,Kalimantan Selatan,113,5,51,57,3336,840,194,2302
2020-07-03,Kalimantan Selatan,110,3,28,79,3446,868,197,2381
2020-07-04,Kalimantan Selatan,73,2,42,29,3519,910,199,2410
2020-07-05,Kalimantan Selatan,44,2,32,10,3563,942,201,2420
2020-07-06,Kalimantan Selatan,64,3,15,46,3627,957,204,2466
2020-07-07,Kalimantan Selatan,67,1,107,-41,3694,1064,205,2425
2020-07-08,Kalimantan Selatan,123,3,62,58,3817,1126,208,2483
2020-07-09,Kalimantan Selatan,106,2,22,82,3923,1148,210,2565
2020-07-10,Kalimantan Selatan,66,0,55,11,3989,1203,210,2576
2020-07-11,Kalimantan Selatan,79,5,75,-1,4068,1278,215,2575
2020-07-12,Kalimantan Selatan,77,5,107,-35,4145,1385,220,2540
2020-07-13,Kalimantan Selatan,73,3,24,46,4218,1409,223,2586
2020-07-14,Kalimantan Selatan,161,2,54,105,4379,1463,225,2691
2020-07-15,Kalimantan Selatan,109,8,41,60,4488,1504,233,2751
2020-07-16,Kalimantan Selatan,133,2,66,65,4621,1570,235,2816
2020-07-17,Kalimantan Selatan,101,7,42,52,4722,1612,242,2868
2020-07-18,Kalimantan Selatan,107,3,88,16,4829,1700,245,2884
2020-07-19,Kalimantan Selatan,110,5,30,75,4939,1730,250,2959
2020-07-20,Kalimantan Selatan,52,6,99,-53,4991,1829,256,2906
2020-07-21,Kalimantan Selatan,92,5,191,-104,5083,2020,261,2802
2020-07-22,Kalimantan Selatan,133,1,134,-2,5216,2154,262,2800
2020-07-23,Kalimantan Selatan,116,0,115,1,5332,2269,262,2801
2020-07-24,Kalimantan Selatan,90,3,271,-184,5422,2540,265,2617
2020-07-25,Kalimantan Selatan,118,5,178,-65,5540,2718,270,2552
2020-07-26,Kalimantan Selatan,115,2,131,-18,5655,2849,272,2534
2020-07-27,Kalimantan Selatan,33,3,67,-37,5688,2916,275,2497
2020-07-28,Kalimantan Selatan,94,4,157,-67,5782,3073,279,2430
2020-07-29,Kalimantan Selatan,101,8,71,22,5883,3144,287,2452
2020-07-30,Kalimantan Selatan,87,1,155,-69,5970,3299,288,2383
2020-07-31,Kalimantan Selatan,128,6,68,54,6098,3367,294,2437
2020-08-01,Kalimantan Selatan,62,0,82,-20,6160,3449,294,2417
2020-08-02,Kalimantan Selatan,32,0,18,14,6192,3467,294,2431
2020-08-03,Kalimantan Selatan,46,2,92,-48,6238,3559,296,2383
2020-08-04,Kalimantan Selatan,119,1,50,68,6357,3609,297,2451
2020-08-05,Kalimantan Selatan,54,0,95,-41,6411,3704,297,2410
2020-08-06,Kalimantan Selatan,67,0,25,42,6478,3729,297,2452
2020-08-07,Kalimantan Selatan,57,3,121,-67,6535,3850,300,2385
2020-08-08,Kalimantan Selatan,82,2,42,38,6617,3892,302,2423
2020-08-09,Kalimantan Selatan,98,3,133,-38,6715,4025,305,2385
2020-08-10,Kalimantan Selatan,50,1,28,21,6765,4053,306,2406
2020-08-11,Kalimantan Selatan,71,1,82,-12,6836,4135,307,2394
2020-08-12,Kalimantan Selatan,53,2,86,-35,6889,4221,309,2359
2020-08-13,Kalimantan Selatan,45,4,26,15,6934,4247,313,2374
2020-08-14,Kalimantan Selatan,55,2,57,-4,6989,4304,315,2370
2020-08-15,Kalimantan Selatan,62,3,36,23,7051,4340,318,2393
2020-08-16,Kalimantan Selatan,100,0,83,17,7151,4423,318,2410
2020-08-17,Kalimantan Selatan,90,6,126,-42,7241,4549,324,2368
2020-08-18,Kalimantan Selatan,40,0,40,0,7281,4589,324,2368
2020-08-19,Kalimantan Selatan,82,1,136,-55,7363,4725,325,2313
2020-08-20,Kalimantan Selatan,181,0,74,107,7544,4799,325,2420
2020-08-21,Kalimantan Selatan,74,2,275,-203,7618,5074,327,2217
2020-08-22,Kalimantan Selatan,78,3,230,-155,7696,5304,330,2062
2020-08-23,Kalimantan Selatan,81,2,77,2,7777,5381,332,2064
2020-08-24,Kalimantan Selatan,61,2,47,12,7838,5428,334,2076
2020-08-25,Kalimantan Selatan,82,4,66,12,7920,5494,338,2088
2020-08-26,Kalimantan Selatan,54,2,141,-89,7974,5635,340,1999
2020-08-27,Kalimantan Selatan,39,2,184,-147,8013,5819,342,1852
2020-08-28,Kalimantan Selatan,68,5,180,-117,8081,5999,347,1735
2020-08-29,Kalimantan Selatan,111,3,149,-41,8192,6148,350,1694
